symbol,date,open,close,high,low,volume,value,trades,change,marketCap,collectedAt,__v,rsi,macd,macd_signal,bb_upper,bb_lower,bb_width,obv,atr,doji,engulfing,vwap,predicted_trend,signal
MAKSONSPIN,2025-02-16,7.6,8.5,8.5,7.6,334551,2.342,36,11.84,8614611431.5,2025-02-16T17:09:00+08:00,0,50.141283140064,-0.18910774298111122,-0.1539702891816441,10.264688270438853,6.335311729561148,47.34188603467114,1402499,1.1672722719917645,0,0,8.567182998872505,1,buy
MAKSONSPIN,2025-02-17,9.0,9.9,9.9,9.0,257028,2.27,187,10.0,2076124797.35,2025-02-17T18:49:00+08:00,0,55.01777836761388,-0.0443524415484422,-0.13204671965500372,10.447570527017035,6.282429472982965,49.7924812197737,1659527,1.18389568113521,0,0,8.58848684047735,1,buy
MAKSONSPIN,2025-02-18,8.3,8.7,8.7,8.3,63134,0.217,140,4.82,7863396499.93,2025-02-18T16:01:00+08:00,0,50.46193774014315,-0.02616122314337943,-0.11086962035267887,10.293834670530789,6.326165329469208,47.7457201090443,1596393,1.2136174181969805,0,0,8.588376843493705,1,buy
MAKSONSPIN,2025-02-19,8.5,7.6,8.5,7.6,84745,0.096,199,-10.59,2482943650.24,2025-02-19T16:05:00+08:00,0,46.648641080362474,-0.09935999820330466,-0.10856769592280403,10.282421773660445,6.367578226339552,47.025147715566284,1511648,1.2055018883257678,0,0,8.583750149434117,0,sell
MAKSONSPIN,2025-02-20,8.3,8.1,8.3,8.1,142031,1.23,82,-2.41,6265267677.94,2025-02-20T18:24:00+08:00,0,48.55177380943973,-0.11569111828497647,-0.10999238039523852,10.209910466111209,6.58008953388879,43.237890794787596,1653679,1.169394610588213,0,0,8.579104228635442,0,sell
MAKSONSPIN,2025-02-21,8.0,7.8,8.0,7.8,433163,2.886,89,-2.5,2928089076.61,2025-02-21T16:32:00+08:00,0,47.45789798439467,-0.15109936201523233,-0.11821377671923729,9.983398948859959,6.596601051140043,40.85401565403999,1220516,1.1072949955461977,0,0,8.555696720457641,0,sell
MAKSONSPIN,2025-02-22,9.3,9.7,9.7,9.3,142305,0.465,118,4.3,9905119429.37,2025-02-22T17:31:00+08:00,0,54.45643097152549,-0.025551981894889053,-0.09968141775436765,10.103439571660719,6.756560428339284,39.70200644509411,1362821,1.163916781578612,0,0,8.56649247067132,1,buy
MAKSONSPIN,2025-02-23,7.3,7.9,7.9,7.3,334699,3.047,105,8.22,6086106526.57,2025-02-23T17:41:00+08:00,0,47.94143452446036,-0.07048720280464771,-0.09384257476442366,9.968058043662912,7.02194195633709,34.680589609485835,1028122,1.2522084400372826,0,0,8.545262927013855,1,buy
MAKSONSPIN,2025-02-24,10.0,10.6,10.6,10.0,120214,0.481,24,6.0,5242152219.95,2025-02-24T17:27:00+08:00,0,56.37280612811467,0.11049502813847134,-0.05297505418384466,10.26575496481763,6.854245035182368,39.85408796302877,1148336,1.3556221228917624,0,0,8.561442007369033,1,buy
MAKSONSPIN,2025-02-25,8.9,8.1,8.9,8.1,328954,1.879,130,-8.99,9256985018.83,2025-02-25T18:15:00+08:00,0,48.53457301631197,0.05160082129175869,-0.032059879088724,10.20811660377019,6.811883396229812,39.9087333436002,819382,1.437363399828065,0,0,8.55690111951458,0,sell
MAKSONSPIN,2025-02-26,9.3,8.4,9.3,8.4,447628,3.429,85,-9.68,1167316198.37,2025-02-26T18:28:00+08:00,0,49.443011754968204,0.02880221682448436,-0.019887459906082327,10.21120163895688,6.818798361043122,39.84032035130661,1267010,1.4204088712689174,0,0,8.561301209424142,0,sell
MAKSONSPIN,2025-02-27,7.6,7.3,7.6,7.3,66789,0.361,99,-3.95,6333431074.95,2025-02-27T16:24:00+08:00,0,46.22135788119138,-0.07713745581311748,-0.03133745908748936,10.243721126273293,6.726278873726706,41.45482914020728,1200221,1.3975225233211377,0,0,8.555997619331063,0,sell
MAKSONSPIN,2025-02-28,7.1,7.1,7.1,7.1,117456,0.333,174,0.0,6877920654.76,2025-02-28T17:39:00+08:00,0,45.63907663227547,-0.17521398046294046,-0.06011276336257958,10.267848217697024,6.5521517823029765,44.18188389291376,1082765,1.3119852002267707,1,0,8.54439698039271,0,sell
MAKSONSPIN,2025-03-01,7.7,7.6,7.7,7.6,443693,3.885,110,-1.3,8141338525.36,2025-03-01T18:20:00+08:00,0,47.42234223327281,-0.21017178204940734,-0.09012456709994514,10.115436235373604,6.504563764626394,43.45213562872696,1526458,1.261129114496287,0,0,8.517777531930994,0,sell
MAKSONSPIN,2025-03-02,8.7,8.4,8.7,8.4,470871,2.627,72,-3.45,9969181022.3,2025-03-02T16:25:00+08:00,0,50.23525127315934,-0.17134758919493542,-0.1063691715189432,10.082093747547827,6.497906252452172,43.23507231719729,1997329,1.2496198920322665,0,0,8.517242870008058,0,sell
MAKSONSPIN,2025-03-03,7.8,7.7,7.8,7.7,282980,0.311,51,-1.28,7210489263.81,2025-03-03T17:15:00+08:00,0,47.824261002586915,-0.19481755104177445,-0.12405884742350946,10.016728854639119,6.443271145360882,43.41989926219,1714349,1.210361328315676,0,0,8.503325792091294,0,sell
MAKSONSPIN,2025-03-04,9.6,10.2,10.2,9.6,474443,3.027,164,6.25,8992677541.78,2025-03-04T18:40:00+08:00,0,55.95468589759832,-0.01155535532585894,-0.10155814900397936,10.318296733894833,6.371703266105169,47.29291153732371,2188792,1.3024783762931276,0,0,8.546587078450884,1,buy
MAKSONSPIN,2025-03-05,9.7,8.8,9.7,8.8,158767,0.654,76,-9.28,6709958023.01,2025-03-05T17:44:00+08:00,0,51.14799739932386,0.020476910324225273,-0.07715113713833843,10.361699774306427,6.418300225693575,47.00118651505186,2030025,1.3094442065579042,0,0,8.551888801348513,0,sell
MAKSONSPIN,2025-03-06,9.5,9.8,9.8,9.5,242413,2.147,97,3.16,5857536018.56,2025-03-06T18:44:00+08:00,0,54.176019072133315,0.12511213941960087,-0.036698481826750576,10.529243202725882,6.400756797274118,48.77125109807163,2272438,1.2873410489466255,0,0,8.56844043320469,1,buy
MAKSONSPIN,2025-03-07,9.4,9.9,9.9,9.4,387108,1.505,197,5.32,7738321777.33,2025-03-07T18:55:00+08:00,0,54.47987293145832,0.2136427361248714,0.01336976176357382,10.65972625914013,6.55027374085987,47.75656616246671,2659546,1.231102402593295,0,1,8.594654497132298,1,buy
MAKSONSPIN,2025-03-08,7.1,7.0,7.1,7.0,386449,1.74,57,-1.41,2672518099.2,2025-03-08T18:05:00+08:00,0,45.13331226130189,0.049230608345526505,0.020541931079964357,10.700806301815064,6.359193698184934,50.89815479050562,2273097,1.3503093738366314,0,0,8.560349913712297,0,sell
MAKSONSPIN,2025-03-09,7.9,7.7,7.9,7.7,484462,2.082,150,-2.53,3874365429.66,2025-03-09T16:45:00+08:00,0,47.475710099785424,-0.024302889012599138,0.011572967061451658,10.523901138361781,6.316098861638215,49.97389877343903,2757559,1.3181444185625861,0,0,8.539074686473775,0,sell
MAKSONSPIN,2025-03-10,7.1,7.8,7.8,7.1,489326,2.297,63,9.86,5400884778.72,2025-03-10T18:15:00+08:00,0,47.81844284047805,-0.07366043948962009,-0.00547371424876269,10.491482931658087,6.258517068341913,50.54287597989462,3246885,1.2739912458081157,0,0,8.513440943890833,1,buy
MAKSONSPIN,2025-03-11,9.3,9.1,9.3,9.1,320345,0.886,147,-2.15,6858889130.71,2025-03-11T18:59:00+08:00,0,52.18636787070412,-0.0077877461084874255,-0.005936520620707638,10.557605276136877,6.342394723863121,49.88414854761842,3567230,1.2901347282503932,0,0,8.524522874658137,0,sell
MAKSONSPIN,2025-03-12,9.1,9.5,9.5,9.1,67550,0.459,58,4.4,1926832580.48,2025-03-12T17:37:00+08:00,0,53.47678229110645,0.07581949510019115,0.010414682523472118,10.669046300106166,6.370953699893834,50.447096246623616,3634780,1.226553676232508,0,0,8.52752476597937,1,buy
MAKSONSPIN,2025-03-13,7.6,8.2,8.2,7.6,76410,0.272,53,7.89,8099748970.12,2025-03-13T16:58:00+08:00,0,48.86136365263461,0.03675600037650284,0.015682946094078262,10.669225211197727,6.410774788802275,49.864759044443225,3558370,1.2746569850730434,0,0,8.525406264329614,1,buy
MAKSONSPIN,2025-03-14,7.2,7.7,7.7,7.2,75701,0.336,60,6.94,3200976376.73,2025-03-14T18:52:00+08:00,0,47.174933105629144,-0.034154213442642245,0.005715514186734161,10.529401828275263,6.350598171724739,49.51189166529056,3482669,1.2550386289963973,0,1,8.521474780571165,1,buy
MAKSONSPIN,2025-03-15,7.7,8.2,8.2,7.7,444159,2.543,108,6.49,6723338159.28,2025-03-15T16:46:00+08:00,0,49.06805181997457,-0.04943538707937911,-0.0053146660664884935,10.532955726188604,6.377044273811396,49.15329925934012,3926828,1.2011072983537974,0,0,8.510382698898844,1,buy
MAKSONSPIN,2025-03-16,7.3,6.3,7.3,6.3,311945,2.247,53,-13.7,8623440497.68,2025-03-16T16:57:00+08:00,0,42.79222511867855,-0.21241140189928132,-0.046734013233047066,10.275092135506405,6.204907864493595,49.39544018219429,3614883,1.2510282056142403,0,0,8.480897339258775,0,sell
MAKSONSPIN,2025-03-17,9.1,9.5,9.5,9.1,447192,4.115,150,4.4,3976634816.33,2025-03-17T17:49:00+08:00,0,53.564417198231695,-0.0824078647707207,-0.05386878354058179,10.416086417980043,6.203913582019954,50.68800043273273,4062075,1.3902404766417946,0,0,8.500404588569927,1,buy
MAKSONSPIN,2025-03-18,8.0,8.2,8.2,8.0,366644,3.206,118,2.5,9508756578.16,2025-03-18T17:49:00+08:00,0,49.487580538433434,-0.08331782440195568,-0.05975859171285658,10.406181378704128,6.193818621295874,50.751358522991005,3695431,1.3980804425959523,0,0,8.493894234858514,1,buy
MAKSONSPIN,2025-03-19,9.5,9.3,9.5,9.3,436997,4.252,119,-2.11,1756978730.13,2025-03-19T16:49:00+08:00,0,52.763679446484986,0.004668022888695944,-0.04687326879254608,10.496664016956464,6.303335983043537,49.920571832296744,4132428,1.3910746966962415,0,0,8.511961988573919,0,sell
MAKSONSPIN,2025-03-20,9.7,9.9,9.9,9.7,239150,1.154,31,2.06,1809254021.08,2025-03-20T17:46:00+08:00,0,54.49724310010723,0.12141285455073003,-0.013216044123890856,10.644661492972208,6.435338507027794,49.28949632253412,4371578,1.3345693612179386,0,0,8.526764229080273,1,buy
MAKSONSPIN,2025-03-21,9.7,9.0,9.7,9.0,161627,0.834,21,-7.22,6335079035.73,2025-03-21T16:26:00+08:00,0,51.447230224757654,0.13970110893493803,0.017367386487874923,10.677752402972851,6.542247597027151,48.03141470320209,4209951,1.3035286925595142,0,0,8.532073380802705,0,sell
MAKSONSPIN,2025-03-22,7.6,7.0,7.6,7.0,477863,0.591,178,-7.89,1090379970.59,2025-03-22T16:36:00+08:00,0,45.3704639869953,-0.007106681606609655,0.012472572868978007,10.723025423580772,6.35697457641923,51.12471717987754,3732088,1.3532766430909775,0,0,8.503123579339501,0,sell
MAKSONSPIN,2025-03-23,8.8,9.2,9.2,8.8,338229,2.554,20,4.55,9663781659.76,2025-03-23T18:25:00+08:00,0,52.07610105009841,0.05345253300165531,0.02066856489551347,10.780432982107733,6.449567017892264,50.27122419286675,4070317,1.4137568828701934,0,0,8.511660915064024,1,buy
MAKSONSPIN,2025-03-24,7.4,7.5,7.5,7.4,100571,0.277,156,1.35,8832049807.68,2025-03-24T16:44:00+08:00,0,47.249709029245814,-0.03532247017422385,0.009470357881566006,10.56863591848843,6.39136408151157,49.26028109642524,3969746,1.4413456769508939,0,0,8.506974733338525,1,buy
MAKSONSPIN,2025-03-25,7.6,8.2,8.2,7.6,176431,0.636,74,7.89,3492376361.77,2025-03-25T16:11:00+08:00,0,49.332047349503625,-0.0486325442274147,-0.002150222540230135,10.53662406772279,6.363375932277208,49.3875518987643,4146177,1.3883924143115443,0,0,8.503017510953327,1,buy
MAKSONSPIN,2025-03-26,8.4,7.8,8.4,7.8,408490,1.893,122,-7.14,7059399667.81,2025-03-26T18:39:00+08:00,0,48.162068008933595,-0.09041527980495978,-0.019803233993176066,10.358482013860224,6.341517986139776,48.10735362539459,3737687,1.3320786704321483,0,0,8.49408825634007,0,sell
MAKSONSPIN,2025-03-27,8.0,7.8,8.0,7.8,137843,1.329,23,-2.5,1878200676.87,2025-03-27T18:09:00+08:00,0,48.162068008933595,-0.12212066773830621,-0.0402667207422021,10.13441789977761,6.355582100222392,45.83184717471458,3875530,1.2512159082584233,0,0,8.490352305660656,0,sell
MAKSONSPIN,2025-03-28,8.2,8.8,8.8,8.2,468265,1.033,124,7.32,3151800550.89,2025-03-28T18:43:00+08:00,0,51.49728775678576,-0.06579730309647402,-0.04537283721305649,10.148587604721651,6.521412395278347,43.51739903351296,4343795,1.233271914811393,0,0,8.492526262949546,1,buy
MAKSONSPIN,2025-03-29,9.9,8.9,9.9,8.9,231175,0.674,36,-10.1,3431189374.96,2025-03-29T17:50:00+08:00,0,51.83104346933864,-0.01294227606260101,-0.038886724982965394,10.199965373629095,6.5900346263709055,43.00096184941262,4574970,1.2237524923248648,0,0,8.49970710741273,0,sell
MAKSONSPIN,2025-03-30,8.4,7.7,8.4,7.7,458367,2.705,81,-8.33,9171112225.58,2025-03-30T17:54:00+08:00,0,47.59831695133716,-0.06711064774759912,-0.04453150953589214,10.202070638799718,6.577929361200283,43.195962784260246,4116603,1.2220558857302317,0,0,8.489026934738302,0,sell
MAKSONSPIN,2025-03-31,7.4,6.9,7.4,6.9,114269,0.628,166,-6.76,8747437245.55,2025-03-31T17:55:00+08:00,0,44.9621623840308,-0.17260312530424926,-0.07014583268956356,10.17166593245214,6.388334067547859,45.692413827346385,4002334,1.1919090367495009,0,0,8.482371705785228,0,sell
MAKSONSPIN,2025-04-01,9.1,8.4,9.1,8.4,133365,1.084,53,-7.69,5040979686.68,2025-04-01T16:23:00+08:00,0,50.49805311853532,-0.13362881996767229,-0.08284243014518532,10.033728835397952,6.416271164602048,43.98124827715385,4135699,1.2639155341245367,0,0,8.483191619591762,0,sell
MAKSONSPIN,2025-04-02,9.7,9.9,9.9,9.7,80661,0.474,179,2.06,6171963949.35,2025-04-02T18:44:00+08:00,0,55.33607387137683,0.018087559654633267,-0.0626564321852216,10.26028203088682,6.359717969113177,46.93819568921352,4216360,1.2807787102584984,0,0,8.487612191283441,1,buy
MAKSONSPIN,2025-04-03,9.0,9.9,9.9,9.0,267018,0.371,28,10.0,2497672797.99,2025-04-03T18:55:00+08:00,0,55.33607387137683,0.13674754300937764,-0.02277563714630175,10.466069402537464,6.373930597462536,48.60022333818204,4483378,1.25358023095432,0,1,8.499539717841525,1,buy
MAKSONSPIN,2025-04-04,9.8,10.1,10.1,9.8,160899,0.564,185,3.06,4212471597.45,2025-04-04T16:43:00+08:00,0,56.001034626550386,0.24411080583136346,0.03060165144923129,10.684124247248185,6.345875752751815,50.94830880207128,4644277,1.1854673573147256,0,1,8.50917211730134,1,buy
MAKSONSPIN,2025-04-05,9.1,9.7,9.7,9.1,385206,3.034,61,6.59,1542429440.87,2025-04-05T16:50:00+08:00,0,54.26106327786722,0.2935366008533613,0.0831886413300573,10.657080120076257,6.71291987992374,45.41347426773192,4259071,1.1722196889351024,0,0,8.52416979225596,1,buy
MAKSONSPIN,2025-04-06,7.1,7.7,7.7,7.1,385748,0.471,37,8.45,3934589573.39,2025-04-06T17:26:00+08:00,0,46.484174976302214,0.1693712083395038,0.1004251547319466,10.574368586191062,6.61563141380894,46.05860584505086,3873323,1.2742039968683092,0,0,8.50887742353595,1,buy
MAKSONSPIN,2025-04-07,8.0,7.1,8.0,7.1,171862,1.574,40,-11.25,8841162974.81,2025-04-07T16:23:00+08:00,0,44.427003374682066,0.022297226075490784,0.08479956900065544,10.618845833629807,6.461154166370195,48.684914136529414,3701461,1.2474751399491442,0,0,8.501549465373492,0,sell
MAKSONSPIN,2025-04-08,8.4,7.8,8.4,7.8,411906,0.77,61,-7.14,6991762479.9,2025-04-08T16:47:00+08:00,0,47.35425555033104,-0.03734532100971144,0.06037059099858207,10.53697972963058,6.393020270369419,48.954039684124766,4113367,1.2512269156670626,0,0,8.493729465557298,0,sell
MAKSONSPIN,2025-04-09,7.6,8.2,8.2,7.6,159318,0.467,22,7.89,8966036857.78,2025-04-09T16:39:00+08:00,0,49.00717625010364,-0.05173939270313355,0.03794859425823895,10.346316352980876,6.413683647019121,46.928791240593746,4272685,1.2047107074051293,0,0,8.490769834612195,1,buy
MAKSONSPIN,2025-04-10,9.8,9.9,9.9,9.8,487390,1.427,34,1.02,9880181633.15,2025-04-10T18:08:00+08:00,0,55.414233412003576,0.07318535902085799,0.04499594721076276,10.484975728012351,6.36502427198765,48.90150096171752,4760075,1.2400885140190485,0,0,8.515547138788895,1,buy
MAKSONSPIN,2025-04-11,9.5,9.5,9.5,9.5,393051,0.406,124,0.0,6162073898.21,2025-04-11T16:32:00+08:00,0,53.70439481244852,0.13831802365907464,0.06366036250042514,10.551499437921482,6.5485005620785195,46.818700302256865,4367024,1.1800821915891164,1,0,8.529639174281545,0,sell
MAKSONSPIN,2025-04-12,8.0,8.9,8.9,8.0,457862,3.654,132,11.25,2415330282.16,2025-04-12T16:46:00+08:00,0,51.15466045478107,0.13990836747922586,0.07890996349618529,10.521227580112612,6.548772419887388,46.5431184560659,3909162,1.2029334636184654,0,0,8.530793194196086,1,buy
MAKSONSPIN,2025-04-13,8.4,8.6,8.6,8.4,445325,3.56,81,2.38,9681484067.53,2025-04-13T16:37:00+08:00,0,49.87950843906253,0.11562834206790029,0.0862536392105283,10.518626454241463,6.661373545758536,44.90399194974304,3463837,1.1527239305028607,0,1,8.530833079142722,1,buy
MAKSONSPIN,2025-04-14,8.2,8.4,8.4,8.2,171987,0.649,33,2.44,8476639373.62,2025-04-14T17:37:00+08:00,0,49.0025304626132,0.07933341227762547,0.08486959382394774,10.522498374511667,6.6775016254883335,44.70926452352713,3291850,1.098957935466942,0,0,8.529642629797397,1,buy
MAKSONSPIN,2025-04-15,8.4,9.0,9.0,8.4,230294,1.46,147,7.14,8034065187.4,2025-04-15T17:53:00+08:00,0,51.74364375868179,0.09785637711683925,0.08746695048252605,10.553568060567137,6.766431939432862,43.73136398538424,3522144,1.063318082933589,0,0,8.531807233721496,1,buy
MAKSONSPIN,2025-04-16,9.6,9.8,9.8,9.6,433823,3.36,48,2.08,7739069069.78,2025-04-16T18:34:00+08:00,0,55.201191920213915,0.1750711629354047,0.10498779297310179,10.672485294061103,6.847514705938897,43.66404780961422,3955967,1.0445096484383327,0,0,8.549659859169262,1,buy
MAKSONSPIN,2025-04-17,7.5,7.0,7.5,7.0,467668,4.561,132,-6.67,5807542379.5,2025-04-17T16:44:00+08:00,0,43.46332061476366,0.0102101414207727,0.08603226266263597,10.730194165606726,6.609805834393274,47.524663566475795,3488299,1.1699018164070232,0,0,8.527857031013106,0,sell
MAKSONSPIN,2025-04-18,9.0,9.4,9.4,9.0,307185,0.442,97,4.44,4980309977.81,2025-04-18T17:31:00+08:00,0,52.73964204466303,0.07238215998998321,0.08330224212810543,10.777762588486741,6.612237411513259,47.9071325701378,3795484,1.2577659723779502,0,0,8.535429083998446,1,buy
MAKSONSPIN,2025-04-19,7.2,7.3,7.3,7.2,277338,2.26,67,1.39,4345404555.15,2025-04-19T17:07:00+08:00,0,45.67744217470979,-0.047253804492715545,0.05719103280394123,10.80279228309532,6.547207716904682,49.055729869632714,3518146,1.3250684029223823,0,0,8.523796648532844,1,buy
MAKSONSPIN,2025-04-20,7.7,8.1,8.1,7.7,422443,0.559,42,5.19,2489890378.15,2025-04-20T17:31:00+08:00,0,48.506307285396446,-0.07662951678551089,0.03042692288605081,10.722234258963947,6.747765741036054,45.50049820180759,3940589,1.2875635169993551,0,0,8.516123342153861,1,buy
MAKSONSPIN,2025-04-21,8.8,8.6,8.8,8.6,305077,1.843,40,-2.27,3676966587.86,2025-04-21T17:09:00+08:00,0,50.25007704449835,-0.05888536525666943,0.012564465257506763,10.727397538335838,6.762602461664164,45.337851076863046,4245666,1.2455946943565444,0,0,8.517605964427414,0,sell
MAKSONSPIN,2025-04-22,9.7,8.9,9.7,8.9,468907,3.677,189,-8.25,5063595281.7,2025-04-22T17:34:00+08:00,0,51.31535525449483,-0.020380570010351207,0.005975458203935169,10.607563724428546,6.782436275571454,43.992265081737685,4714573,1.2351950733310768,0,0,8.52728443710699,0,sell
MAKSONSPIN,2025-04-23,7.3,7.7,7.7,7.3,242089,2.207,57,5.48,4620741066.99,2025-04-23T18:12:00+08:00,0,46.981794342179576,-0.085707233905568,-0.012361080217965465,10.460393292085689,6.709606707914309,43.69000098044706,4472484,1.2612525680931428,0,0,8.519945556383973,1,buy
MAKSONSPIN,2025-04-24,9.1,9.0,9.1,9.0,51596,0.491,191,-1.1,2009452104.8,2025-04-24T16:42:00+08:00,0,51.73689399529962,-0.03220866876471895,-0.016330597927316164,10.285106834355107,6.774893165644892,41.151391192382356,4524080,1.2711630989436327,0,0,8.520780119432029,0,sell
MAKSONSPIN,2025-04-25,8.0,7.1,8.0,7.1,340005,0.53,122,-11.25,3573016565.67,2025-04-25T17:24:00+08:00,0,45.33687696137737,-0.1414937397368199,-0.04136322628921691,10.174260409297355,6.625739590702646,42.24429545946082,4184075,1.3160800204476588,0,0,8.508901232114516,0,sell
MAKSONSPIN,2025-04-26,8.6,9.4,9.4,8.6,380087,2.995,183,9.3,3661099856.09,2025-04-26T17:33:00+08:00,0,52.9279445533328,-0.042027698592605134,-0.04149612074989456,10.279742321337524,6.690257678662474,42.30388500500944,4564162,1.386360018987112,0,0,8.516213008585826,1,buy
MAKSONSPIN,2025-04-27,9.7,10.5,10.5,9.7,419241,3.85,120,8.25,4361398793.74,2025-04-27T16:53:00+08:00,0,56.070035847920465,0.12412977180349039,-0.008370942239217569,10.534867016573246,6.775132983426753,43.44002349100513,4983403,1.3659057319166037,0,0,8.538108053337258,1,buy
MAKSONSPIN,2025-04-28,8.7,9.0,9.0,8.7,206979,0.272,114,3.45,1316279368.45,2025-04-28T18:07:00+08:00,0,51.06442230262795,0.13323742215025014,0.019950730638675973,10.558122350794974,6.871877649205025,42.29770168204187,4776424,1.396912465351132,0,0,8.540371973846804,1,buy
MAKSONSPIN,2025-04-29,7.6,7.1,7.6,7.1,88651,0.793,180,-6.58,3944240168.35,2025-04-29T16:40:00+08:00,0,45.52091650437511,-0.012712281106850298,0.01341812828957072,10.623058837630701,6.696941162369299,45.33623181595152,4687773,1.4328472892546225,0,0,8.536968311500733,0,sell
MAKSONSPIN,2025-04-30,8.2,7.7,8.2,7.7,378278,3.72,187,-6.1,2286226008.39,2025-04-30T18:59:00+08:00,0,47.46061143244842,-0.07905222205065421,-0.005075941778474266,10.468853824552564,6.631146175447437,44.88546958017692,5066051,1.4090724828792922,0,0,8.529411281185107,0,sell
MAKSONSPIN,2025-05-01,8.1,7.8,8.1,7.8,182118,0.349,175,-3.7,5161951165.93,2025-05-01T17:48:00+08:00,0,47.79423409346452,-0.12214987125676302,-0.028490727674132018,10.358436030078652,6.571563969921348,44.735641584847066,5248169,1.3369958769593426,0,0,8.526013414720937,0,sell
MAKSONSPIN,2025-05-02,9.4,10.2,10.2,9.4,201809,1.051,113,8.51,3379529295.48,2025-05-02T17:19:00+08:00,0,55.154380896210235,0.03692917704337262,-0.01540674673063109,10.562830538928417,6.497169461071582,47.66308414838024,5449978,1.412924742890818,0,0,8.534382191607435,1,buy
