symbol,date,open,close,high,low,volume,value,trades,change,marketCap,collectedAt,__v,rsi,macd,macd_signal,bb_upper,bb_lower,bb_width,obv,atr,doji,engulfing,vwap,predicted_trend,signal
ALIF,2025-03-20,9.9,10.5,10.5,9.9,483948,4.543,37,6.06,5752963371.95,2025-03-20T17:10:00+08:00,0,54.01797295956732,0.065264880844488,0.005368332883080876,11.272656680678026,5.887343319321975,62.76588999249476,1487309,1.9406857234353734,0,0,8.605067696280711,1,buy
ALIF,2025-03-21,8.7,8.9,8.9,8.7,302876,1.725,55,2.3,4329457073.3,2025-03-21T17:08:00+08:00,0,50.52111082087024,0.07557106772051903,0.019408879850568505,11.305185867184644,5.924814132815353,62.45353144944041,1184433,1.9306367431899896,0,0,8.608392481697242,1,buy
ALIF,2025-03-22,9.8,9.8,9.8,9.8,279270,1.865,145,0.0,4979972305.6,2025-03-22T18:42:00+08:00,0,52.38818749240925,0.15457937860378657,0.04644297960121212,11.356194114910942,6.183805885089057,58.97820102419481,1463703,1.857019832962133,1,0,8.624183927683916,0,sell
ALIF,2025-03-23,8.9,8.8,8.9,8.8,279745,2.154,181,-1.12,4806384000.53,2025-03-23T18:49:00+08:00,0,50.12490906806147,0.13494680874191545,0.06414374542935279,11.361020108197149,6.188979891802851,58.94062924665866,1183958,1.795804130607695,0,0,8.626923962757049,0,sell
ALIF,2025-03-24,8.3,8.9,8.9,8.3,174412,0.767,24,7.23,6671671818.63,2025-03-24T17:04:00+08:00,0,50.35587988545768,0.1260045182946712,0.07651590000241648,11.245549445170298,6.194450554829703,57.92544599014443,1358370,1.7103895498500026,0,0,8.627516008979356,1,buy
ALIF,2025-03-25,7.1,7.4,7.4,7.1,323019,0.726,149,4.23,4974053044.18,2025-03-25T18:42:00+08:00,0,46.851036947651124,-0.002095618304105429,0.0607935963411121,11.196630335788388,6.303369664211613,55.92297910373457,1035351,1.716790296289288,0,0,8.607891266268128,1,buy
ALIF,2025-03-26,8.5,8.6,8.6,8.5,198733,1.783,140,1.18,5046543976.64,2025-03-26T16:34:00+08:00,0,49.857781855414494,-0.006708595772614956,0.0472931579183667,11.174667666575562,6.2853323334244395,56.00613210940576,1234084,1.679876703697196,0,0,8.6075197049577,1,buy
ALIF,2025-03-27,7.0,6.1,7.0,6.1,189570,0.492,32,-12.86,9520030926.93,2025-03-27T17:07:00+08:00,0,44.242347015358284,-0.2096765001052372,-0.00410077368635408,11.320799137802744,5.939200862197253,62.35919206958855,1044514,1.7384569391473963,0,0,8.588702273179116,0,sell
ALIF,2025-03-28,9.9,10.7,10.7,9.9,256662,2.199,34,8.08,4650416596.89,2025-03-28T17:17:00+08:00,0,54.41577894242994,0.0006441047635679098,-0.003151797996369682,11.359852937200834,5.920147062799167,62.95955873150078,1301176,1.9428528720654394,0,0,8.609748473663801,1,buy
ALIF,2025-03-29,7.0,7.3,7.3,7.0,407306,0.658,90,4.29,5029689311.4,2025-03-29T16:50:00+08:00,0,47.51498077567922,-0.1058072060060411,-0.023682879598303966,11.361797979724624,5.798202020275376,64.84377575115674,893870,2.068363381203622,0,0,8.584677451561875,1,buy
ALIF,2025-03-30,9.4,9.3,9.4,9.3,141514,0.938,144,-1.06,2440380265.32,2025-03-30T18:17:00+08:00,0,51.41787469162725,-0.02845929044370088,-0.02463816176738335,11.36849581530609,6.051504184693908,61.04468002999063,1035384,2.070623139689078,0,0,8.589274891394487,0,sell
ALIF,2025-03-31,9.2,10.1,10.1,9.2,331203,2.341,41,9.78,9981864545.94,2025-03-31T18:54:00+08:00,0,52.92579723752742,0.09628291451760695,-0.0004539465103852898,11.510637540099562,6.059362459900438,62.05207831757683,1366587,1.987007201139858,0,1,8.606429341553525,1,buy
ALIF,2025-04-01,7.1,6.6,7.1,6.6,92832,0.5,158,-7.04,1034865733.42,2025-04-01T18:15:00+08:00,0,46.1734117027927,-0.08628410911120099,-0.01761997903054843,11.335472686648606,5.834527313351392,64.07624197201181,1273755,2.095078115344154,0,0,8.59915195915196,0,sell
ALIF,2025-04-02,9.0,8.8,9.0,8.8,320681,0.472,129,-2.22,5254771380.18,2025-04-02T18:45:00+08:00,0,50.452496737670195,-0.05283908079632127,-0.024663799383703,11.148863391689687,5.871136608310311,62.01794105028644,1594436,2.1168582499624287,0,0,8.602758097684351,0,sell
ALIF,2025-04-03,9.4,9.2,9.4,9.2,122459,1.059,32,-2.13,6495507411.03,2025-04-03T17:27:00+08:00,0,51.211930138716774,0.005875275641789912,-0.01855598437860442,11.207642340619932,5.982357659380066,60.794469822453365,1716895,2.0085112321079697,0,0,8.606158189290532,0,sell
ALIF,2025-04-04,8.8,8.9,8.9,8.8,220198,0.326,115,1.14,5366026359.37,2025-04-04T17:35:00+08:00,0,50.585689082642,0.027877973413623636,-0.00926919282015881,11.108515194404756,5.991484805595245,59.8483086410469,1496697,1.8936175726716862,0,0,8.608535280353438,1,buy
ALIF,2025-04-05,8.0,8.8,8.8,8.0,393580,1.831,83,10.0,1278872052.35,2025-04-05T16:52:00+08:00,0,50.364604099352086,0.036821648609064894,-5.102453431406889e-05,11.13261768803757,6.0873823119624335,58.597391127469635,1103117,1.8226448889094229,0,0,8.607328448784497,1,buy
ALIF,2025-04-06,7.1,6.9,7.1,6.9,323700,1.327,97,-2.82,9282523584.01,2025-04-06T18:32:00+08:00,0,46.23035109451471,-0.10815776995415405,-0.021672373618282066,11.10280144482967,6.14719855517033,57.45626538735466,779417,1.8281702539873212,0,0,8.58595612505255,0,sell
ALIF,2025-04-07,8.9,8.7,8.9,8.7,60543,0.577,106,-2.25,3373321512.81,2025-04-07T16:02:00+08:00,0,50.385475641965485,-0.07692332273212799,-0.03272256344105125,11.053841190479776,6.136158809520225,57.215618161251314,839960,1.840443807273941,0,0,8.586395343493859,0,sell
ALIF,2025-04-08,8.2,8.9,8.9,8.2,90729,0.631,46,8.54,9056798585.37,2025-04-08T17:43:00+08:00,0,50.84004535138143,-0.035620854706529315,-0.033302221694146865,11.078594633252957,6.241405366747044,55.85668898967566,930689,1.7589835353258023,0,0,8.586686657065464,1,buy
ALIF,2025-04-09,8.6,7.8,8.6,7.8,457953,3.793,131,-9.3,8405557293.29,2025-04-09T16:50:00+08:00,0,48.2231028276393,-0.09060472329380431,-0.044762722014078354,10.815742237791063,6.234257762208937,53.74175337926248,472736,1.7119132828025307,0,0,8.577332347197371,0,sell
ALIF,2025-04-10,9.9,9.0,9.9,9.0,302550,2.126,191,-9.09,9602341679.62,2025-04-10T17:53:00+08:00,0,51.17565720882477,-0.03692422462806455,-0.0431950225368756,10.824428033301547,6.235571966698452,53.79667135525318,775286,1.7396337626023501,0,0,8.585819769010103,0,sell
ALIF,2025-04-11,8.2,7.9,8.2,7.9,347071,1.204,24,-3.66,1114807966.18,2025-04-11T17:55:00+08:00,0,48.44833253675139,-0.08219535274319156,-0.050995088578138795,10.667733750360755,6.2022662496392424,52.93974511821592,428215,1.6939456367021823,0,0,8.578032050236834,0,sell
ALIF,2025-04-12,8.4,9.1,9.1,8.4,407380,0.53,113,8.33,5887622230.59,2025-04-12T17:51:00+08:00,0,51.48582564677251,-0.02100099040896808,-0.044996268944304654,10.696330340800303,6.203669659199695,53.16758203077643,835595,1.6586638055091694,0,0,8.582466622684494,1,buy
ALIF,2025-04-13,7.5,7.5,7.5,7.5,285783,0.373,173,0.0,6448793957.31,2025-04-13T17:05:00+08:00,0,47.46965566623441,-0.10045268954416109,-0.056087553064275944,10.65297162322806,6.107028376771938,54.24753277393941,549812,1.6544735336870862,1,0,8.570924153083629,0,sell
ALIF,2025-04-14,9.4,9.1,9.4,9.1,87399,0.568,185,-3.19,9363254247.87,2025-04-14T17:34:00+08:00,0,51.540530442839525,-0.033921084142454205,-0.0516542592799116,10.712020249129946,6.217979750870054,53.08966920566913,637211,1.672011138423723,0,0,8.57296891791777,0,sell
ALIF,2025-04-15,9.5,9.2,9.5,9.2,430603,3.471,180,-3.16,4154221723.49,2025-04-15T18:24:00+08:00,0,51.79198611459626,0.026568590564210126,-0.036009689311087265,10.764339110842627,6.225660889157374,53.42764239770751,1067814,1.5811531999648858,0,0,8.584428375329756,0,sell
ALIF,2025-04-16,7.5,6.9,7.5,6.9,255400,1.151,155,-8.0,7702781244.12,2025-04-16T16:25:00+08:00,0,45.89342878072414,-0.10981777358941969,-0.05077130616675375,10.65752208469076,6.412477915309241,49.73689712222048,812414,1.632499399967394,0,0,8.570679318609427,0,sell
ALIF,2025-04-17,7.5,8.1,8.1,7.5,485162,2.278,168,8.0,7960842059.97,2025-04-17T17:49:00+08:00,0,49.147546391148886,-0.11969520677429202,-0.06455608628826141,10.285930620730069,6.524069379269929,44.75742107626579,1297576,1.6016065856840087,0,0,8.559083012813614,1,buy
ALIF,2025-04-18,7.6,7.1,7.6,7.1,487460,3.228,186,-6.58,4175955929.6,2025-04-18T16:48:00+08:00,0,46.63068958654045,-0.20584196830917278,-0.0928132626924437,10.301279098138572,6.488720901861427,45.4146300926402,810116,1.5586346867065795,0,0,8.537014173584126,0,sell
ALIF,2025-04-19,8.4,7.8,8.4,7.8,106203,0.449,164,-7.14,4390016364.24,2025-04-19T16:44:00+08:00,0,48.61441120635148,-0.21514963653953245,-0.11728053746186146,10.19573985403094,6.444260145969062,45.08990033728219,916319,1.5401607805132524,0,0,8.535023739034962,0,sell
ALIF,2025-04-20,9.0,8.9,9.0,8.9,367219,2.677,99,-1.11,7347589678.82,2025-04-20T16:50:00+08:00,0,51.65541064118646,-0.13224083373950535,-0.12027259671739024,9.973942822850287,6.546057177149713,41.49982621913528,1283538,1.5158635819051631,0,0,8.540063857578284,0,sell
ALIF,2025-04-21,7.1,7.4,7.4,7.1,247836,1.824,140,4.23,9040132656.36,2025-04-21T18:29:00+08:00,0,47.5251124017693,-0.18543489611851882,-0.13330505659761596,9.889968553148147,6.710031446851855,38.31249525658183,1035702,1.5361590403405088,0,0,8.52956335364811,1,buy
ALIF,2025-04-22,9.9,10.5,10.5,9.9,388408,2.65,153,6.06,5356610413.85,2025-04-22T18:23:00+08:00,0,55.45271625690727,0.02229550966565519,-0.10218494334496174,10.233539964404343,6.536460035595657,44.091591279769666,1424110,1.6478619660304723,0,0,8.552750367690177,1,buy
ALIF,2025-04-23,9.0,9.9,9.9,9.0,414706,2.581,199,10.0,1469726541.57,2025-04-23T18:00:00+08:00,0,53.75984976226847,0.13692992434367568,-0.05436196980723426,10.353494246177114,6.486505753822885,45.926229125347135,1009404,1.6373003970282958,0,0,8.567192652516999,1,buy
ALIF,2025-04-24,7.4,6.7,7.4,6.7,467397,1.533,66,-9.46,8782490301.64,2025-04-24T17:59:00+08:00,0,45.73979222372349,-0.030087898052103768,-0.049507155456208166,10.368057336421902,6.2519426635781,49.53206585852951,542007,1.7489217972405604,0,0,8.542186453229354,0,sell
ALIF,2025-04-25,7.8,7.4,7.8,7.4,391454,2.453,64,-5.13,6146204240.22,2025-04-25T18:37:00+08:00,0,47.581975487215665,-0.1047589794385182,-0.06055752025267018,10.321730049742282,6.158269950257715,50.52742839180301,933461,1.7025702402948062,0,0,8.529418411968745,0,sell
ALIF,2025-04-26,9.8,9.7,9.8,9.7,181314,1.349,55,-1.02,5572487889.6,2025-04-26T16:43:00+08:00,0,53.203790325711324,0.021407654568575296,-0.04416448528842109,10.459038239186572,6.300961760813426,49.61905105457216,1114775,1.75238665170232,0,0,8.536434650237315,0,sell
ALIF,2025-04-27,9.5,10.2,10.2,9.5,123211,0.841,152,7.37,2804082227.43,2025-04-27T18:26:00+08:00,0,54.349998588500505,0.1598982350064002,-0.0033519412294568257,10.678038461205745,6.2319615387942555,52.58517944898272,1237986,1.6772161765807259,0,1,8.542076436601809,1,buy
ALIF,2025-04-28,9.6,10.5,10.5,9.6,208700,1.05,153,9.38,3899085823.74,2025-04-28T17:42:00+08:00,0,55.06122845686146,0.29051167284223034,0.05542078158488061,10.9252091958655,6.1447908041345,56.00958865531342,1446686,1.6217007353963884,0,1,8.553080560299863,1,buy
ALIF,2025-04-29,9.2,9.8,9.8,9.2,303138,1.307,195,6.52,1945060224.4,2025-04-29T16:53:00+08:00,0,52.986800501639465,0.33369300820828407,0.11107522690956131,11.060922504945285,6.209077495054718,56.188129819230646,1143548,1.5987221114395036,0,1,8.563077229089119,1,buy
ALIF,2025-04-30,9.6,9.8,9.8,9.6,197086,1.232,183,2.08,1520408275.51,2025-04-30T18:33:00+08:00,0,52.986800501639465,0.36372176944142076,0.16160453541593323,11.149570669833457,6.2004293301665445,57.05062063016614,1340634,1.4988133891938251,0,1,8.570297451029157,1,buy
ALIF,2025-05-01,9.3,8.6,9.3,8.6,132863,0.531,190,-7.53,6292863214.36,2025-05-01T16:22:00+08:00,0,49.294448911594806,0.2873771035193311,0.1867590490366128,11.159408091764213,6.260591908235789,56.2435841966524,1207771,1.4774695756799805,0,0,8.571386958728098,0,sell
ALIF,2025-05-02,10.0,9.8,10.0,9.8,427161,2.482,105,-2.0,9805353807.31,2025-05-02T17:41:00+08:00,0,52.834006799693036,0.3200144495516639,0.21341012913962304,11.235361419553396,6.254638580446606,56.95509249979176,1634932,1.4719360345599821,0,0,8.588409371846012,0,sell
ALIF,2025-05-03,9.4,9.3,9.4,9.3,493397,2.614,98,-1.06,4343541505.99,2025-05-03T16:02:00+08:00,0,51.229336963676154,0.30205209160489765,0.23113852163267798,11.26833105022724,6.401668949772763,55.08389474198615,1141535,1.402512032091412,0,0,8.599547994830715,0,sell
ALIF,2025-05-04,9.6,9.9,9.9,9.6,375362,1.122,126,3.13,8307239838.3,2025-05-04T18:53:00+08:00,0,53.071282384694825,0.33240007792461057,0.2513908328910645,11.35037875889731,6.39962124110269,55.78318329909432,1516897,1.3451897440848823,0,0,8.613050231011712,1,buy
ALIF,2025-05-05,8.4,7.9,8.4,7.9,312128,1.806,112,-5.95,7739356094.71,2025-05-05T18:37:00+08:00,0,46.73513812274195,0.19284479566313628,0.23968162544547889,11.315913007269005,6.304086992730992,56.88792298000015,1204769,1.3919619052216763,0,0,8.607987347403059,0,sell
ALIF,2025-05-06,9.2,10.1,10.1,9.2,71058,0.092,148,9.78,7704076279.03,2025-05-06T18:42:00+08:00,0,53.33499024068944,0.25680752556468,0.24310680546931912,11.374246243628132,6.565753756371868,53.60638224365957,1275827,1.4496789119915565,0,0,8.610496610793403,1,buy
